,Data,Open,High,Low,Close,Vol,MA_5,MA_21,SAR,BB_up,BB_mid,BB_low,OBV,macd,macdsignal,macdhist,fastk,fastd,RSI,MOM,TRIX,CCI,ADX,MA_9,MA_100,acao,resultado_valor,resultado_binario
1214,2018-02-02 16:30:00,84650.0,84725.0,84545.0,84565.0,48221,84678.0,84407.61904761905,72605.0,84838.71366125523,84408.75,83978.78633874477,3636724.0,-38.63026131258812,-115.54640227055852,76.9161409579704,10.44776119402985,45.77233428886728,48.82478410614246,135.0,-0.02420615981926222,55.19008264463874,26.357160401640915,84578.59999191543,85310.0,call,-380.0,0
1235,2018-02-05 12:30:00,83750.0,83835.0,83505.0,83565.0,125903,83752.0,83774.52380952382,72605.0,84363.55233621913,83740.75,83117.94766378087,3339924.0,-174.07955723931082,-214.55066527741707,40.47110803810625,14.117647058823529,42.289215686274304,38.912446312396234,290.0,-0.03050137531910302,23.746427643544436,31.23177570431459,83691.93807222342,84851.1,call,670.0,1
1242,2018-02-05 14:15:00,84050.0,84090.0,83845.0,83870.0,88008,84148.0,83741.90476190476,72605.0,84359.83284677363,83753.25,83146.66715322637,3492894.0,-5.513271679985337,-72.47502330696796,66.96175162698262,4.0,45.461736421508654,47.47573830274575,50.0,-0.02759447086212452,15.13703796832001,24.543835445000475,83983.51133920395,84741.5,call,70.0,1
1266,2018-02-06 11:00:00,81845.0,81860.0,81470.0,81535.0,76813,81605.0,82413.09523809524,72605.0,84395.43955352964,82342.0,80288.56044647036,2711549.0,-597.856963646962,-592.9233200684472,-4.933643578514761,71.27659574468085,87.82505910165465,36.260522338656095,-730.0,-0.04396155554975412,-24.569468768242732,38.205955791131245,81684.20345534933,84069.7,call,205.0,1
1289,2018-02-06 16:45:00,83370.0,83430.0,83205.0,83235.0,63650,83367.0,82954.76190476191,72605.0,83960.48055828994,83013.75,82067.01944171006,3002500.0,249.43377580882225,206.93500060607886,42.49877520274339,32.55813953488372,52.97157622738994,55.001125760444495,430.0,-0.025256752542057725,29.147183255396875,25.281162500954885,83281.7183222782,83458.25,call,1105.0,1
1297,2018-02-07 09:30:00,83720.0,84175.0,83650.0,84070.0,75521,84061.0,83493.57142857143,72605.0,84416.06040064416,83522.0,82627.93959935584,3123797.0,350.2684432121896,323.1680764316367,27.100366780552918,45.90163934426229,34.35911517439846,60.380111554759466,570.0,-0.004886802611647756,66.9689542483626,28.381933877012244,83857.33238264019,83419.7,sell,205.0,1
1303,2018-02-07 11:00:00,83865.0,84055.0,83750.0,84000.0,67676,83967.0,83779.04761904762,72605.0,84448.92974985752,83799.5,83150.07025014248,3120365.0,277.29873574129306,309.5463410213262,-32.247605280033156,55.932203389830505,53.431508752431,56.573381555795464,-310.0,0.007921787996734153,0.7434944237840252,25.731837739688842,83953.00694011484,83408.15,sell,-145.0,0
1315,2018-02-07 14:00:00,84030.0,84370.0,83940.0,84350.0,71083,84181.0,84073.57142857143,72605.0,84448.12446397902,84083.75,83719.37553602098,3451830.0,186.3442088142474,221.73359146648653,-35.389382652239135,75.177304964539,39.38632781717866,58.835308684741165,215.0,0.022646249259339335,52.973295793873746,25.69487806879341,84167.36858289686,83363.5,sell,545.0,1
1337,2018-02-08 10:15:00,83325.0,83420.0,82855.0,82925.0,118088,83103.0,83240.95238095238,72605.0,83835.4391970424,83210.5,82585.5608029576,2795950.0,-189.51429074126645,-200.2924350545752,10.778144313308758,29.285714285714285,66.30143660017596,41.966610091475424,-335.0,0.0022813670949917153,2.7450980392176603,28.924771258588226,83083.67237357865,83259.9,call,570.0,1
1346,2018-02-08 12:30:00,83560.0,83570.0,83060.0,83085.0,131513,83405.0,83165.0,72605.0,83608.28550111764,83165.5,82722.71449888236,2852711.0,-32.63710479592555,-80.17590097886416,47.53879618293861,4.761904761904762,59.18730158730139,44.997315223619836,-240.0,-0.004416835643183958,0.0593647966638235,21.721281688500596,83301.3022083581,83194.05,call,-655.0,0
1365,2018-02-08 17:15:00,81875.0,82035.0,81525.0,81705.0,90068,81771.0,82173.80952380953,72605.0,83231.29602834134,82104.25,80977.20397165866,1784425.0,-370.1883457044605,-392.1416573764758,21.953311672015275,48.795180722891565,64.32331266814812,36.499206988403984,-180.0,-0.029151821551898216,-14.993783203347654,41.29150588074441,81787.23931131227,83131.0,call,-315.0,0
1383,2018-02-09 12:30:00,81560.0,81855.0,81200.0,81385.0,159295,81554.0,81390.95238095238,72605.0,81908.81351133765,81370.0,80831.18648866235,1646435.0,-156.74510256595386,-251.95451386096573,95.20941129501188,32.25806451612903,56.1762678956141,44.60783031720746,170.0,-0.044833937567212434,58.73749037720941,24.27970751090952,81417.39215516206,82907.8,call,-560.0,0
1449,2018-02-15 14:30:00,85240.0,85295.0,85065.0,85260.0,60406,85178.0,85262.14285714286,72605.0,85545.05334169751,85266.75,84988.44665830249,2764174.0,275.62965975448606,383.0902095411769,-107.46054978669082,59.863945578231295,51.62739892705026,59.41343420933898,-135.0,0.07693723111057427,-59.39675174013496,47.35935233572744,85249.40995010117,82733.75,sell,100.0,1
1455,2018-02-15 16:00:00,85165.0,85540.0,85165.0,85510.0,91472,85201.0,85269.52380952382,72605.0,85573.6378263135,85277.0,84980.3621736865,2772408.0,176.45734075193468,240.06840884763253,-63.611068095697846,94.64285714285715,50.61519369403056,64.82517331631651,255.0,0.07125466963553428,80.47082531830168,35.88375099544707,85241.90804195932,82915.15,sell,215.0,1
1464,2018-02-16 09:00:00,85405.0,85425.0,85210.0,85315.0,41034,85172.0,85215.95238095238,72605.0,85428.31731891427,85201.75,84975.18268108573,2735734.0,76.28355094998551,120.1675170350067,-43.883966085021186,75.0,37.00143215180786,56.8681086333197,155.0,0.05858402429530507,69.24066924067296,25.660299092154247,85204.1471778567,83233.55,sell,315.0,1
1481,2018-02-16 13:15:00,84840.0,85025.0,84840.0,85005.0,61240,84825.0,85030.47619047618,72605.0,85414.8047895392,85027.5,84640.1952104608,2824446.0,-74.83018202528183,-54.331385840574896,-20.498796184706933,94.66666666666667,62.39816286875089,50.25786536239424,-85.0,0.030237134586319492,-0.19860973186992448,16.13553751211249,84898.48658912827,83858.5,sell,-135.0,0
1488,2018-02-16 15:00:00,85095.0,85235.0,85025.0,85220.0,53625,85207.0,85022.38095238095,72605.0,85350.3180752061,85008.75,84667.1819247939,2892665.0,26.599574877458508,-6.329098439452721,32.92867331691123,55.714285714285715,35.98595848595826,56.121350873980525,440.0,0.021655074228399407,58.80175803840587,15.272084484277546,85121.15819873635,84121.65,sell,255.0,1
1494,2018-02-16 16:30:00,84975.0,85195.0,84835.0,85170.0,86122,85146.0,85041.90476190476,72605.0,85435.9064595378,85046.75,84657.5935404622,2789343.0,21.863048217535834,21.504224916886425,0.3588233006494086,50.0,25.01965408805009,52.51486617495098,-145.0,0.01708953982177963,-64.69268730371948,13.283348580103366,85126.50073484953,84403.3,sell,-240.0,0
1519,2018-02-19 13:30:00,85515.0,85640.0,85515.0,85595.0,23150,85530.0,85596.42857142857,72605.0,85773.47820275673,85605.75,85438.02179724327,2835272.0,65.42403795236896,94.13425595920441,-28.710218006835447,82.0,59.349544072948106,56.0531459833165,-165.0,0.015176806189010073,-16.40782283579119,20.5326472451592,85552.27428473343,85198.65,sell,80.0,1
1529,2018-02-19 16:00:00,85535.0,85590.0,85520.0,85550.0,17954,85527.0,85555.95238095238,72605.0,85647.8908341458,85545.75,85443.6091658542,2816225.0,24.301865247805836,39.93931620079464,-15.637450952988807,66.66666666666667,42.96814296814275,52.93197211825385,-45.0,0.013108528621308402,57.60039418569438,15.661565944590405,85534.1543496078,85288.8,sell,10.0,1
1538,2018-02-20 09:00:00,85150.0,85210.0,85050.0,85170.0,47899,85494.0,85524.52380952382,72605.0,85706.21810064118,85525.0,85343.78189935882,2807339.0,-9.983686537860194,14.74471560316918,-24.728402141029374,17.77777777777778,55.426693975080845,33.624799684807186,-360.0,0.010290303622584318,-430.8982035927665,15.008840973224299,85480.02424208568,85314.9,call,50.0,1
1544,2018-02-20 10:30:00,85220.0,85370.0,85205.0,85350.0,66776,85228.0,85428.57142857143,72605.0,85754.16324617238,85424.25,85094.33675382762,2918144.0,-72.45595622023393,-46.356663860106195,-26.099292360127734,94.20289855072463,69.99355877616725,47.44134718707285,-190.0,0.006678451254993334,-22.49267523100683,19.67084186046947,85300.0889149173,85302.85,sell,-350.0,0
1568,2018-02-20 16:30:00,86645.0,86825.0,86615.0,86770.0,52352,86773.0,86524.52380952382,72605.0,87336.48598309998,86576.25,85816.01401690002,3406932.0,295.3022893162706,328.73944078601113,-33.43715146974051,40.816326530612244,27.551020408163023,63.32375906362012,-225.0,0.023082683498887313,-20.946416144745125,42.47831913936209,86748.03602620718,85578.5,sell,165.0,1
1582,2018-02-21 10:45:00,86840.0,86990.0,86835.0,86965.0,47761,86955.0,86759.28571428571,72605.0,87171.78388686288,86751.25,86330.71611313712,3314430.0,174.49919447099091,180.58060423792745,-6.081409766936531,52.63157894736842,43.65497076023369,60.218595520876015,700.0,0.028032811609812747,67.88916055419935,31.815985718084185,86872.83522402457,85831.65,sell,-335.0,0
1592,2018-02-21 13:15:00,87085.0,87485.0,87045.0,87455.0,81407,87271.0,87043.80952380953,72605.0,87576.13093801848,87082.75,86589.36906198152,3340080.0,201.50425604025077,210.14337972399454,-8.639123683743776,93.18181818181817,46.324557795145815,62.9787143416163,490.0,0.03092365780221762,58.14207650272835,33.96814434638836,87240.81386934956,86042.15,sell,-105.0,0
1602,2018-02-21 15:45:00,87490.0,87670.0,87485.0,87560.0,50128,87564.0,87379.04761904762,72605.0,87687.82073784055,87399.75,87111.67926215945,3213462.0,189.20000028816867,199.55868318204554,-10.358682893876875,48.387096774193544,52.30085245125411,61.55593508042496,105.0,0.03200414237758409,77.23995880536033,32.514216265870346,87501.127289228,86267.0,sell,-480.0,0
1616,2018-02-22 10:00:00,87130.0,87535.0,87080.0,87415.0,105154,87172.0,87396.42857142857,72605.0,88136.12380559687,87397.0,86657.87619440313,3109851.0,-32.97458208168973,5.217918668588416,-38.19250075027815,84.61538461538461,90.83631261292412,53.804449643229255,-355.0,0.025524288716094468,0.48848569434467737,24.817216597841316,87202.32262040502,86504.65,sell,-410.0,0
1628,2018-02-22 13:00:00,87660.0,87975.0,87660.0,87945.0,78239,87783.0,87449.04761904762,72605.0,88212.67262297563,87459.5,86706.32737702437,3616409.0,138.78152977634454,111.84941916868438,26.932110607660164,92.7710843373494,52.52466393390146,61.12525178166105,370.0,0.020896557060767762,85.53054662379483,20.56529397403435,87737.28487460545,86768.75,sell,175.0,1
1641,2018-02-22 16:15:00,87330.0,87620.0,87325.0,87575.0,79405,87381.0,87687.38095238095,72605.0,88105.9397724708,87680.5,87255.0602275292,3351243.0,-28.516970779790427,28.086554973747965,-56.60352575353839,91.1764705882353,52.37017884076687,50.40090135330723,-300.0,0.017377915395866417,-45.70063694267309,20.899012366492574,87504.69832865724,87053.2,sell,180.0,1
1647,2018-02-22 17:45:00,87395.0,87595.0,87290.0,87510.0,51921,87391.0,87577.38095238095,72605.0,88045.97327966776,87573.5,87101.02672033224,3345139.0,-49.52488832495874,-31.35445201266021,-18.170436312298527,77.92207792207792,47.83782525717988,50.1512796640403,50.0,0.012832480621960407,8.685843203612043,22.14412983154102,87436.42971866752,87182.7,sell,-465.0,0
1668,2018-02-23 13:45:00,87385.0,87540.0,87255.0,87480.0,68282,87309.0,87668.09523809524,72605.0,88248.02064233019,87674.25,87100.47935766981,3456969.0,-84.6288847977994,-38.07247985348472,-46.55640494431468,82.66666666666667,63.093681917211086,48.12406759248152,-245.0,0.0069955690973566576,-40.6970784213255,24.59703950461239,87430.38704396374,87422.85,sell,140.0,1
1674,2018-02-23 15:15:00,87345.0,87665.0,87290.0,87645.0,83183,87509.0,87561.19047619047,72605.0,88017.4933861971,87545.0,87072.5066138029,3476090.0,-39.37240265920991,-51.93343324877803,12.56103058956812,76.76767676767676,54.73213988065449,52.52394979094247,165.0,0.0037068969470643864,65.46197039305022,20.66079686206359,87494.61314125282,87482.9,sell,-125.0,0
1703,2018-02-26 13:15:00,88405.0,88545.0,88370.0,88500.0,46173,88380.0,88572.61904761905,72605.0,89163.12688884839,88604.75,88046.37311115161,3648434.0,113.10323380419868,188.987297382058,-75.88406357785931,87.32394366197184,53.80707496180687,55.0217587036243,-545.0,0.020465617820497606,-49.13806992105696,26.168939365686914,88478.8275107079,87788.2,sell,-115.0,0
1717,2018-02-26 16:45:00,88265.0,88435.0,88190.0,88425.0,62891,88277.0,88416.90476190476,72605.0,88672.06695150808,88409.25,88146.43304849192,3542580.0,-11.18643894730485,28.8190945936942,-40.00553354099905,85.39325842696628,45.80981917399609,51.52547949949601,-250.0,0.018058694205635994,-44.77771306543139,18.93888162428417,88358.25484865328,87947.8,sell,-70.0,0
1729,2018-02-27 10:30:00,88270.0,88450.0,88050.0,88335.0,95457,88246.0,88345.71428571429,72605.0,88566.27747086891,88338.75,88111.22252913109,3820215.0,-36.87633068115974,-23.599673686604834,-13.276656994554909,71.25,58.44387755102019,49.46223794967926,-190.0,0.011364421864556995,-31.11111111111911,18.488370360596253,88295.29720378944,88016.4,sell,80.0,1
1748,2018-02-27 15:15:00,87950.0,88015.0,87805.0,87830.0,49737,87882.0,88006.42857142857,72605.0,88647.0929910987,87992.75,87338.4070089013,3930076.0,-125.04854598248494,-142.11269638668318,17.064150404198244,42.857142857142854,64.31547619047596,42.01278771514884,220.0,-0.0030838978653968674,24.144591611488497,23.853434050908326,87859.34886024709,88100.1,call,30.0,1
1770,2018-02-28 11:30:00,87810.0,87845.0,87460.0,87500.0,109541,87620.0,87638.09523809524,72605.0,87972.11779615526,87624.0,87275.88220384474,3948784.0,-86.03274822085223,-115.3575624376045,29.324814216752273,38.095238095238095,70.11506572400314,43.642042618499616,-100.0,-0.013153796527276551,17.36702371144455,19.765575201824987,87588.17848102536,88100.5,call,-550.0,0
1790,2018-02-28 16:30:00,86985.0,87015.0,86885.0,86945.0,50006,86983.0,86991.90476190476,72605.0,87393.57259336089,86966.5,86539.42740663911,3513932.0,-135.71665038223728,-176.86474091020412,41.14809052796684,49.05660377358491,62.577950816944316,42.735173622516335,80.0,-0.02285889064770341,58.42911877395009,28.51990604298234,86955.51103176393,87894.0,call,-320.0,0
1807,2018-03-01 11:30:00,86830.0,87050.0,86435.0,86450.0,168358,86745.0,86544.04761904762,72605.0,87213.3889400041,86519.0,85824.6110599959,3433634.0,-82.00423913744453,-159.9130439661273,77.90880482868278,20.52980132450331,63.90675917165962,44.93475335782652,365.0,-0.02850275994658036,63.4904458598711,32.114123875553126,86584.23894952673,87525.3,call,90.0,1
1817,2018-03-01 14:00:00,86725.0,86750.0,86470.0,86565.0,85074,86582.0,86543.57142857143,72605.0,87102.69119724218,86566.5,86030.30880275782,3487626.0,-21.883805303747067,-43.37060480863039,21.486799504883322,45.53571428571429,64.46428571428551,47.97327117062585,115.0,-0.02313961835810341,-58.0187157147424,19.665277103468874,86630.20962260368,87352.6,call,-270.0,0
1831,2018-03-01 17:30:00,86090.0,86180.0,85740.0,85835.0,81095,85944.0,86233.57142857143,72605.0,86992.05893316025,86203.0,85413.94106683975,2992668.0,-196.63401741566486,-188.7438081808719,-7.890209234792962,39.263803680981596,68.57345780900815,42.33152343687445,-420.0,-0.022639903915522286,-29.66078268768135,30.883651970291854,85970.72612399419,87028.55,call,-160.0,0
1873,2018-03-05 09:30:00,86165.0,86245.0,86135.0,86230.0,32983,86339.0,85890.95238095238,72605.0,86582.48660197103,85917.75,85253.01339802897,3812119.0,223.9538626857102,180.9127788207817,43.04108386492848,20.43010752688172,31.66514648507561,59.824138155420655,400.0,-0.013518259365641327,42.57931957186114,25.055421516908353,86184.93318062006,86121.05,sell,405.0,1
1882,2018-03-05 11:45:00,86040.0,86115.0,85860.0,85935.0,93278,85918.0,86071.42857142857,72605.0,86499.21737714799,86077.75,85656.28262285201,3776979.0,63.198340594462934,111.22939539352734,-48.03105479906441,58.139534883720934,59.21987735974171,50.29165326727475,-230.0,-0.0025512672120253654,-52.1991515963407,16.305458044130816,85985.45622973464,86043.35,call,610.0,1
1902,2018-03-05 16:45:00,86590.0,86660.0,86500.0,86625.0,56862,86602.0,86548.57142857143,72605.0,87029.46411572717,86579.25,86129.03588427283,4069986.0,139.37090576032642,177.03744514758387,-37.666539387257444,55.91397849462365,38.32025231962579,57.01416692129237,-50.0,0.01537270366980259,-80.76923076921771,23.78940655411129,86624.8147503571,86046.05,sell,95.0,1
1908,2018-03-06 09:00:00,87205.0,87320.0,87145.0,87195.0,45396,86712.0,86679.76190476191,72605.0,86988.89404099382,86680.75,86372.60595900618,4098420.0,128.5454339878779,126.13639313685587,2.4090408510220414,86.11111111111111,53.89750215331596,69.13512854101315,430.0,0.017118581034547553,261.9565670459784,23.110533311001944,86713.76743791762,86043.2,sell,-275.0,0
1919,2018-03-06 11:45:00,87180.0,87430.0,87080.0,87330.0,99162,87322.0,87024.52380952382,72605.0,87855.62089893974,87046.0,86236.37910106026,3987668.0,225.94697026627546,238.83209468148056,-12.885124415205098,53.76344086021505,26.893902027077342,60.35069786200612,-50.0,0.024809770076461568,5.898297095046755,36.94457704003879,87289.3193369585,86124.95,sell,425.0,1
1927,2018-03-06 13:45:00,86900.0,87260.0,86900.0,87225.0,93098,86928.0,87190.71428571429,72605.0,87664.30504763877,87223.75,86783.19495236123,3795810.0,51.942066860501654,110.95933621158527,-59.01726935108361,93.45794392523365,46.70820353063326,56.307944964659626,-70.0,0.024850104231721737,-9.772883688925868,26.725753434341662,87048.36069649129,86210.9,sell,-35.0,0
1952,2018-03-07 10:45:00,86155.0,86160.0,86030.0,86055.0,45913,86089.0,86506.19047619047,72605.0,87450.80392445516,86468.5,85486.19607554484,3371383.0,-263.65387211008056,-242.10839483409762,-21.545477275982932,57.142857142857146,74.5163690476189,38.52796814595914,-435.0,0.0012716506183396703,-31.63390557197901,28.976177314211945,86133.2120102294,86518.2,call,-285.0,0
1974,2018-03-07 16:15:00,85530.0,85590.0,85360.0,85380.0,48990,85473.0,85437.61904761905,72605.0,85843.90540285376,85414.5,84985.09459714624,2959783.0,-188.62804232120106,-252.60874476196494,63.98070244076388,55.78947368421053,75.90933089385085,42.62720672245271,235.0,-0.028264835811830924,48.35451287064208,28.73157091061073,85405.0766448592,86421.3,call,720.0,1
1987,2018-03-08 10:15:00,86395.0,86430.0,86120.0,86125.0,77256,86287.0,85780.47619047618,72605.0,86612.22295049259,85807.0,85001.77704950741,3266268.0,161.497490319598,83.2434310939253,78.2540592256727,1.6129032258064515,44.24133811230568,56.68620228966081,355.0,-0.020289014453422904,54.07748064876254,30.09343273349781,86151.53865154104,86414.85,call,-405.0,0
2002,2018-03-08 14:00:00,85450.0,85500.0,85255.0,85265.0,59260,85327.0,85745.47619047618,72605.0,86594.66213066914,85721.25,84847.83786933086,2725122.0,-158.35914355685236,-110.2498071448488,-48.10933641200356,50.0,67.78546048208952,40.378309200559386,-455.0,-0.01299076804638366,-42.20570157466897,24.09963310015618,85385.12776718507,86242.6,call,-15.0,0
2016,2018-03-08 17:30:00,85780.0,85805.0,85435.0,85475.0,73369,85627.0,85389.52380952382,72605.0,85750.47111150564,85400.0,85049.52888849436,3030210.0,-10.965448019531323,-63.71451937638003,52.74907135684871,35.714285714285715,65.00821018062379,48.5482403784778,-20.0,-0.013783112189447166,56.61512997027704,21.742972912911604,85530.23344886376,86010.7,call,285.0,1
2023,2018-03-09 10:00:00,85745.0,85865.0,85645.0,85680.0,73771,85761.0,85538.09523809524,72605.0,85945.01243761854,85543.0,85140.98756238146,3016404.0,53.897837163938675,19.66799367677171,34.22984348716696,55.68181818181818,68.97291499061392,52.82933878748728,45.0,-0.010292534802658349,52.34248788368574,15.144104979103094,85684.84281377515,85910.45,call,700.0,1
