,Data,Open,High,Low,Close,Vol,MA_5,MA_21,BB_up,BB_mid,BB_low,macd,macdsignal,macdhist,RSI,dist_bb,dist_bb_up,dist_bb_low,dist_media,dist_media_abs,dist_price_media_21,dist_price_media_5,dist_RSI_70,dist_RSI_30,tamanho_corpo,tamanho_full,media_vol_5,media_vol_3,media_vol_10,tamanho_corpo_5,tamanho_corpo_direcao,candle_direcao,candle_direcao_5,candle_direcao_3,candle_direcao_10,tamanho_pra_baixo,tamanho_abaixo,tamanho_pra_cima,tamanho_acima,proximo_candle,pos_BB_inicial,verifica_tamanho,acao,stop,tp,resultado_binario
90348,2022-11-29 17:39:00,111545.0,111545.0,111325.0,111375.0,48972,111453.0,111603.57142857143,111814.51749062215,111598.25,111381.98250937785,-75.77638536290033,-58.9078157790513,-16.86856958384903,33.093002731736284,480.5944236047799,463.54721180238994,-17.04721180238994,-150.5714285714348,150.5714285714348,228.5714285714348,78.0,-36.906997268263716,3.0930027317362843,170.0,220.0,31579.6,29595.666666666668,32568.7,61.0,-170.0,0,0.2,0.3333333333333333,0.2,220.0,50.0,0.0,170.0,50.0,-1,0.7727269214877629,call,111325.0,111475.0,1.0
90379,2022-11-29 18:10:00,111510.0,111670.0,111510.0,111635.0,25257,111538.0,111549.28571428571,111633.36546047375,111550.0,111466.63453952625,-7.173126217196113,-12.575163819920256,5.402037602724143,59.5068751040036,185.25657883053645,7.6282894152682275,-177.62828941526823,-11.285714285710128,11.285714285710128,-85.71428571428987,-97.0,-10.493124895996402,29.506875104003598,125.0,160.0,10644.0,12653.333333333334,9468.3,29.0,125.0,1,0.4,0.6666666666666666,0.4,0.0,125.0,160.0,35.0,-55.0,1,0.7812495117190552,sell,111685.0,111535.0,1.0
90394,2022-11-30 09:00:00,112000.0,112100.0,111840.0,112100.0,23481,111674.0,111583.09523809524,111808.51305579673,111586.0,111363.48694420327,45.980882063216995,9.165718062058621,36.81516400115837,79.03741449020578,494.4734573260648,-266.7632713369676,-761.2367286630324,90.90476190476329,90.90476190476329,-516.9047619047633,-426.0,9.037414490205776,49.03741449020578,100.0,260.0,8713.4,11607.333333333334,9032.8,44.0,100.0,1,0.8,1.0,0.7,160.0,260.0,100.0,0.0,85.0,1,0.999999000001,sell,112150.0,112000.0,0.0
90424,2022-11-30 09:30:00,111705.0,111710.0,111585.0,111620.0,56295,111742.0,111934.52380952382,112197.00513557618,111920.5,111643.99486442382,-72.69989687055931,-30.53796725348508,-42.161929617074236,29.37160899586394,614.4558568359353,607.7279284179676,-6.727928417967632,-192.52380952381645,192.52380952381645,314.52380952381645,122.0,-40.62839100413606,-0.6283910041360592,85.0,125.0,35136.4,35113.333333333336,31099.6,39.0,-85.0,0,0.0,0.0,0.1,120.0,35.0,5.0,90.0,45.0,-1,0.7083327430560474,call,111570.0,111720.0,1.0
90450,2022-11-30 09:56:00,111675.0,111705.0,111575.0,111590.0,41247,111661.0,111780.0,111961.23010096334,111777.5,111593.76989903666,-55.05752036062768,-41.29217646625444,-13.765343894373238,35.839841590507774,408.28911325187073,391.64455662593537,-16.644556625935365,-119.0,119.0,190.0,71.0,-34.160158409492226,5.839841590507774,85.0,130.0,46121.6,53106.0,37909.4,50.0,-85.0,0,0.2,0.3333333333333333,0.4,100.0,15.0,30.0,115.0,70.0,-1,0.84999915000085,call,111540.0,111690.0,0.0
90461,2022-11-30 10:07:00,111425.0,111445.0,111345.0,111385.0,57885,111435.0,111598.09523809524,111799.99463407611,111595.0,111390.00536592389,-98.10530563363864,-80.77994028514385,-17.325365348494785,30.258771601765584,455.5436312802485,437.77181564012426,-17.77181564012426,-163.0952380952367,163.0952380952367,213.0952380952367,50.0,-39.74122839823441,0.25877160176558434,40.0,100.0,54659.8,59696.666666666664,49084.1,31.0,-40.0,0,0.0,0.0,0.1,80.0,40.0,20.0,60.0,90.0,-1,0.49999937500078123,call,111335.0,111485.0,1.0
90473,2022-11-30 10:19:00,111715.0,111780.0,111660.0,111775.0,24546,111732.0,111554.04761904762,111771.62933627807,111555.5,111339.37066372193,20.453349978110055,-22.859530430718433,43.31288040882849,61.24825554817692,480.28741395127145,20.643706975635723,-459.6437069756357,177.95238095238165,177.95238095238165,-220.95238095238165,-43.0,-8.751744451823079,31.24825554817692,60.0,120.0,39231.4,24881.666666666668,35823.0,56.0,60.0,1,0.8,0.6666666666666666,0.8,55.0,115.0,65.0,5.0,5.0,1,0.9230755029607647,sell,111825.0,111675.0,0.0
90499,2022-11-30 10:45:00,112085.0,112245.0,112065.0,112215.0,84544,112082.0,111959.76190476191,112199.3578975651,111954.5,111709.6421024349,78.80753977713175,56.39158297054621,22.41595680658554,64.8753571596485,544.1286612557597,11.564330627879826,-532.5643306278798,122.23809523809177,122.23809523809177,-255.23809523809177,-133.0,-5.124642840351498,34.8753571596485,130.0,180.0,50335.4,50726.0,51142.9,73.0,130.0,1,0.6,0.6666666666666666,0.6,20.0,150.0,160.0,30.0,-5.0,1,0.8124994921878174,sell,112265.0,112115.0,1.0
90529,2022-11-30 11:15:00,111940.0,112060.0,111915.0,112045.0,35274,111985.0,111963.57142857143,112044.81256885179,111964.25,111883.68743114821,0.0411503904761048,-4.4986077870538566,4.539758177529961,54.916814426717956,179.0279307817691,8.76396539088455,-170.26396539088455,21.428571428565192,21.428571428565192,-81.42857142856519,-60.0,-15.083185573282044,24.916814426717956,105.0,145.0,23361.8,22457.333333333332,27103.1,55.0,105.0,1,0.8,0.6666666666666666,0.6,25.0,130.0,120.0,15.0,95.0,1,0.8749992708339409,sell,112095.0,111945.0,0.0
90561,2022-11-30 11:47:00,112220.0,112235.0,112100.0,112135.0,62838,112307.0,112379.28571428571,112578.09027016259,112389.5,112200.90972983741,14.642379370401613,57.195184755168306,-42.55280538476669,39.37581353637699,419.08948925021105,464.0447446251055,44.95525537489448,-72.28571428571013,72.28571428571013,244.28571428571013,172.0,-30.624186463623012,9.375813536376988,85.0,135.0,45244.6,52423.0,49039.8,79.0,-85.0,0,0.0,0.0,0.2,120.0,35.0,15.0,100.0,-55.0,-1,0.7083327430560474,call,112085.0,112235.0,0.0
90582,2022-11-30 12:08:00,112475.0,112590.0,112455.0,112580.0,59740,112467.0,112305.0,112571.6475307919,112316.0,112060.3524692081,53.06627896135615,29.046769755255795,24.019509206100352,62.20431733554328,568.1056239820318,20.052811991015915,-548.0528119910159,162.0,162.0,-275.0,-113.0,-7.79568266445672,32.20431733554328,105.0,135.0,42447.2,41773.0,45738.3,75.0,105.0,1,0.6,0.6666666666666666,0.6,20.0,125.0,115.0,10.0,30.0,1,0.9130426843107092,sell,112630.0,112480.0,0.0
90607,2022-11-30 12:33:00,112095.0,112120.0,112020.0,112025.0,36511,112152.0,112268.09523809524,112449.65886950774,112257.0,112064.34113049226,-69.73844267542881,-47.52157443183245,-22.216868243596366,35.21590438518902,428.1308211283176,446.0654105641588,17.93458943584119,-116.09523809523671,116.09523809523671,243.0952380952367,127.0,-34.78409561481098,5.21590438518902,70.0,100.0,28828.8,31591.666666666668,28602.4,69.0,-70.0,0,0.4,0.0,0.2,75.0,5.0,25.0,95.0,70.0,-1,0.9333320888905481,call,111975.0,112125.0,1.0
90626,2022-11-30 12:52:00,112205.0,112290.0,112180.0,112270.0,26240,112162.0,112118.09523809524,112244.11618600324,112119.0,111993.88381399676,-8.990953695974895,-30.548344242670943,21.55739054669605,56.80935352463952,278.035968896118,-11.982015551941004,-290.017984448059,43.90476190476329,43.90476190476329,-151.9047619047633,-108.0,-13.19064647536048,26.80935352463952,65.0,110.0,27436.4,29161.666666666668,28926.3,51.0,65.0,1,0.8,1.0,0.8,25.0,90.0,85.0,20.0,-15.0,1,0.7647049827000203,sell,112320.0,112170.0,1.0
90654,2022-11-30 13:20:00,112220.0,112285.0,112175.0,112265.0,23550,112202.0,112115.47619047618,112248.50332085438,112114.5,111980.49667914562,24.4770741698012,4.169648253886494,20.307425915914706,61.474582028592174,297.785157454171,-1.6074212729145074,-299.3925787270855,86.52380952381645,86.52380952381645,-149.52380952381645,-63.0,-8.525417971407826,31.474582028592174,45.0,110.0,20315.2,21659.666666666668,22760.2,26.0,45.0,1,0.6,1.0,0.6,45.0,90.0,65.0,20.0,-35.0,1,0.6923066272205735,sell,112315.0,112165.0,
90666,2022-11-30 13:32:00,112225.0,112225.0,112110.0,112115.0,34783,112222.0,112205.95238095238,112286.49181773097,112212.25,112138.00818226903,19.62127984383551,27.110329912863868,-7.489050069028359,42.38694474936614,164.98181717994157,179.7409085899708,14.759091410029214,16.047619047618355,16.047619047618355,90.95238095238165,107.0,-27.613055250633863,12.386944749366137,110.0,115.0,25211.8,25030.333333333332,22384.9,48.0,-110.0,0,0.2,0.0,0.3,115.0,5.0,0.0,110.0,-25.0,-1,0.956520907373124,call,112065.0,112215.0,0.0
90686,2022-11-30 13:52:00,112025.0,112030.0,111945.0,111955.0,24058,112032.0,112095.23809523809,112207.45966169015,112094.25,111981.04033830985,-35.19564176976564,-20.5233161333791,-14.672325636386542,37.55447583642655,251.5770259781275,265.03851298906375,13.461487010936253,-63.23809523809177,63.23809523809177,140.23809523809177,77.0,-32.44552416357345,7.554475836426548,70.0,85.0,21255.2,20157.333333333332,20393.8,51.0,-70.0,0,0.2,0.0,0.3,80.0,10.0,5.0,75.0,30.0,-1,0.8749989062513671,call,111905.0,112055.0,0.0
90699,2022-11-30 14:05:00,111855.0,111875.0,111685.0,111685.0,61778,111837.0,111960.0,112154.97743716976,111952.0,111749.02256283024,-78.95295236718084,-62.904456060345034,-16.04849630683581,30.72852357807702,451.06097148833214,492.53048574416607,41.46951425583393,-123.0,123.0,275.0,152.0,-39.27147642192298,0.7285235780770201,170.0,190.0,36803.0,41776.666666666664,30142.9,79.0,-170.0,0,0.2,0.3333333333333333,0.4,170.0,0.0,20.0,190.0,-30.0,-1,0.9999994117650519,call,111635.0,111785.0,0.0
90712,2022-11-30 14:18:00,111335.0,111410.0,111205.0,111205.0,53629,111368.0,111629.76190476191,112005.11215012553,111617.25,111229.38784987447,-169.39065179257886,-143.65307510856678,-25.737576684012083,19.296010747967316,861.915889167838,843.207944583919,-18.707944583919016,-261.7619047619082,261.7619047619082,424.7619047619082,163.0,-50.703989252032684,-10.703989252032684,130.0,205.0,34682.4,39851.666666666664,29025.8,69.0,-130.0,0,0.0,0.0,0.4,130.0,0.0,75.0,205.0,10.0,-1,0.9999992307698224,call,111155.0,111305.0,0.0
90728,2022-11-30 14:34:00,110960.0,111040.0,110885.0,110905.0,46740,111007.0,111178.09523809524,111385.79870708499,111161.5,110937.20129291501,-163.72548522536817,-162.4806965780627,-1.2447886473054837,26.137311860520953,498.4415712999762,505.7207856499881,7.279214350011898,-171.0952380952367,171.0952380952367,273.0952380952367,102.0,-43.86268813947905,-3.8626881394790473,55.0,155.0,34273.2,41891.0,31863.7,50.0,-55.0,0,0.2,0.0,0.3,75.0,20.0,80.0,135.0,-110.0,-1,0.7333323555568593,call,110855.0,111005.0,0.0
90753,2022-11-30 14:59:00,110935.0,110995.0,110930.0,110985.0,24729,110885.0,110885.0,110984.34681658102,110896.0,110807.65318341898,-34.11456112416636,-56.628307199999234,22.513746075832877,53.611631452210176,196.326259068941,9.1631295344705,-187.1631295344705,0.0,0.0,-100.0,-100.0,-16.388368547789824,23.611631452210176,50.0,65.0,24592.4,24260.0,21820.3,51.0,50.0,1,0.6,1.0,0.4,5.0,55.0,60.0,10.0,50.0,1,0.8333319444467592,sell,111035.0,110885.0,0.0
90764,2022-11-30 15:10:00,111395.0,111430.0,111335.0,111420.0,50506,111301.0,111057.85714285714,111378.958248421,111064.5,110750.041751579,97.92938605867676,50.416434589314186,47.51295146936257,72.71845110441582,698.7961076022184,-6.101946198890801,-704.8980538011092,243.14285714285506,243.14285714285506,-362.14285714285506,-119.0,2.71845110441582,42.71845110441582,25.0,95.0,42976.6,50007.666666666664,39018.2,68.0,25.0,1,0.8,1.0,0.7,60.0,85.0,35.0,10.0,-65.0,1,0.7142836734752186,sell,111470.0,111320.0,1.0
90784,2022-11-30 15:30:00,111230.0,111610.0,111110.0,111450.0,131827,111298.0,111284.52380952382,111415.81935757076,111277.75,111139.68064242924,47.531076508937986,45.346821306020004,2.1842552029179814,61.7348185531586,306.8207946016628,-18.83960269916861,-325.6603973008314,13.476190476183547,13.476190476183547,-165.47619047618355,-152.0,-8.265181446841403,31.734818553158597,220.0,500.0,39364.2,53386.666666666664,31489.4,111.0,220.0,1,0.6,0.6666666666666666,0.6,120.0,340.0,380.0,160.0,105.0,1,0.5789472160665221,sell,111500.0,111350.0,0.0
90814,2022-11-30 16:00:00,111790.0,111925.0,111785.0,111900.0,47441,111746.0,111592.85714285714,111853.20979475457,111575.25,111297.29020524543,73.34329946768412,39.65136870529427,33.69193076238985,64.98484973470869,617.6884327879234,-15.905783606038312,-633.5942163939617,153.14285714285506,153.14285714285506,-307.14285714285506,-154.0,-5.015150265291311,34.98484973470869,110.0,140.0,40777.8,43546.333333333336,37632.3,68.0,110.0,1,1.0,1.0,0.7,5.0,115.0,135.0,25.0,20.0,1,0.8148142112487324,sell,111950.0,111800.0,1.0
90831,2022-11-30 16:17:00,111830.0,112005.0,111825.0,111980.0,47115,111840.0,111816.19047619047,111961.4187126078,111823.0,111684.5812873922,62.41060545468645,60.103763590911974,2.3068418637744728,64.14813886439762,307.5971391284256,-3.201430435787188,-310.7985695642128,23.80952380952658,23.80952380952658,-163.80952380952658,-140.0,-5.851861135602377,34.14813886439762,150.0,180.0,26396.6,30437.333333333332,27292.0,54.0,150.0,1,0.4,0.6666666666666666,0.5,5.0,155.0,175.0,25.0,-40.0,1,0.8571423673472186,sell,112030.0,111880.0,0.0
90852,2022-11-30 16:38:00,111810.0,111825.0,111705.0,111720.0,33520,111829.0,111880.47619047618,112017.34795314913,111877.5,111737.65204685087,-0.19864449310989585,21.537380786878867,-21.736025279988763,43.18302515710597,310.7732292202709,312.88661461013544,2.113385389864561,-51.47619047618355,51.47619047618355,160.47619047618355,109.0,-26.816974842894027,13.183025157105973,90.0,120.0,23984.4,23735.333333333332,25637.5,50.0,-90.0,0,0.4,0.3333333333333333,0.4,105.0,15.0,15.0,105.0,10.0,-1,0.857142040817104,call,111670.0,111820.0,1.0
90876,2022-11-30 17:02:00,111885.0,112130.0,111860.0,112075.0,61494,111894.0,111767.38095238095,111972.87251826652,111767.75,111562.62748173348,39.392971645342186,9.860978387564444,29.531993257777742,68.01001840848862,455.82781837004586,-79.33609081497707,-535.1639091850229,126.61904761905316,126.61904761905316,-307.61904761905316,-181.0,-1.9899815915113805,38.01001840848862,190.0,270.0,26851.0,35638.666666666664,25959.3,63.0,190.0,1,0.6,0.6666666666666666,0.5,25.0,215.0,245.0,55.0,100.0,1,0.7755098875469847,sell,112125.0,111975.0,0.0
90895,2022-11-30 17:21:00,112620.0,112795.0,112600.0,112765.0,57766,112603.0,112352.14285714286,112694.11524975293,112375.25,112056.38475024707,185.33610615045473,163.49148010250002,21.844626047954705,74.30318799532101,708.5894438954128,-35.45527805229358,-744.0447219477064,250.85714285714494,250.85714285714494,-412.85714285714494,-162.0,4.303187995321011,44.30318799532101,145.0,195.0,32147.8,32159.333333333332,29167.4,77.0,145.0,1,0.6,0.6666666666666666,0.6,20.0,165.0,175.0,30.0,-80.0,1,0.8285709551023114,sell,112815.0,112665.0,0.0
90931,2022-11-30 17:57:00,112625.0,112635.0,112520.0,112550.0,27786,112620.0,112645.23809523809,112718.10210777856,112645.75,112573.39789222144,5.24591387451801,21.507776181456173,-16.261862306938163,43.32267451755818,160.78246173012303,176.14123086506152,15.358769134938484,-25.238095238091773,25.238095238091773,95.23809523809177,70.0,-26.677325482441823,13.322674517558177,75.0,115.0,14414.4,18092.666666666668,16780.5,47.0,-75.0,0,0.4,0.3333333333333333,0.4,105.0,30.0,10.0,85.0,-15.0,-1,0.7142850340142533,call,112500.0,112650.0,1.0
90953,2022-11-30 18:19:00,112890.0,112990.0,112870.0,112945.0,14778,112853.0,112738.33333333333,112919.47025943377,112747.75,112576.02974056623,60.801326689572306,42.77429072589415,18.02703596367816,68.68610863793445,381.60057651947136,-6.44971174026432,-388.0502882597357,114.66666666667152,114.66666666667152,-206.66666666667152,-92.0,-1.3138913620655472,38.68610863793445,55.0,120.0,8999.0,9324.333333333334,10583.6,36.0,55.0,1,1.0,1.0,0.7,20.0,75.0,100.0,45.0,5.0,1,0.54999945000055,sell,112995.0,112845.0,1.0
90979,2022-12-01 09:20:00,111935.0,111935.0,111820.0,111835.0,50886,111978.0,112204.52380952382,112507.70352110713,112191.75,111875.79647889287,-185.26971644366859,-162.04685583453195,-23.22286060913663,24.687385620207767,702.1189357936382,707.8094678968191,5.690532103180885,-226.52380952381645,226.52380952381645,369.52380952381645,143.0,-45.31261437979224,-5.312614379792233,100.0,115.0,27579.0,37254.333333333336,27933.7,54.0,-100.0,0,0.2,0.0,0.2,115.0,15.0,0.0,100.0,130.0,-1,0.8695644612482946,call,111785.0,111935.0,1.0
91001,2022-12-01 09:42:00,112055.0,112100.0,112025.0,112085.0,29012,112035.0,111963.09523809524,112073.84650195693,111962.0,111850.15349804307,-25.253026435311767,-58.54841168099627,33.2953852456845,54.24037351241825,248.54778212649398,1.2738910632469924,-247.273891063247,71.90476190476329,71.90476190476329,-121.90476190476329,-50.0,-15.759626487581748,24.240373512418252,30.0,75.0,22182.6,18516.333333333332,22747.4,22.0,30.0,1,0.6,0.6666666666666666,0.6,30.0,60.0,45.0,15.0,-25.0,1,0.6666651851884773,sell,112135.0,111985.0,0.0
91012,2022-12-01 09:53:00,112180.0,112210.0,112160.0,112195.0,15233,112159.0,112059.76190476191,112191.23604416107,112063.25,111935.26395583893,29.372431547701126,5.004466194357063,24.36796535334406,63.04952390315254,284.41343146906,10.456715734530007,-273.95671573453,99.23809523809177,99.23809523809177,-135.23809523809177,-36.0,-6.95047609684746,33.04952390315254,15.0,50.0,26140.6,25777.666666666668,23948.6,30.0,15.0,1,1.0,1.0,0.8,20.0,35.0,30.0,15.0,-35.0,1,0.4999983333388889,sell,112245.0,112095.0,1.0
91026,2022-12-01 10:07:00,112010.0,112055.0,111825.0,111840.0,76477,111976.0,112074.76190476191,112227.18781210888,112077.25,111927.31218789112,-30.71643058414338,-7.927436479929643,-22.78899410421374,30.769766287289656,333.19513801974244,403.8475690098712,70.65243099012878,-98.76190476190823,98.76190476190823,234.76190476190823,136.0,-39.230233712710344,0.7697662872896558,170.0,230.0,40461.2,46792.0,40199.0,64.0,-170.0,0,0.2,0.3333333333333333,0.3,185.0,15.0,45.0,215.0,55.0,-1,0.9189184222062583,call,111790.0,111940.0,0.0
91052,2022-12-01 10:33:00,111920.0,112080.0,111895.0,112045.0,49112,111905.0,111838.57142857143,112029.80196398293,111846.5,111663.19803601707,0.08911222829192411,-28.188189062330515,28.27730129062244,60.16550416674144,407.3376977398584,5.168848869929207,-402.1688488699292,66.42857142856519,66.42857142856519,-206.4285714285652,-140.0,-9.834495833258558,30.165504166741442,125.0,185.0,60232.6,52466.666666666664,46545.6,101.0,125.0,1,0.6,0.6666666666666666,0.4,25.0,150.0,160.0,35.0,-70.0,1,0.7812495117190552,sell,112095.0,111945.0,1.0
91084,2022-12-01 11:05:00,111915.0,112040.0,111880.0,112035.0,30808,111952.0,111887.85714285714,112029.52518490453,111889.25,111748.97481509547,9.708211787758046,-1.7943948412721715,11.502606629030218,56.649651033783144,311.72263312118594,10.111316560592968,-301.61131656059297,64.14285714285506,64.14285714285506,-147.14285714285506,-83.0,-13.350348966216856,26.649651033783144,120.0,160.0,25266.4,20378.666666666668,29409.5,65.0,120.0,1,0.6,0.6666666666666666,0.5,35.0,155.0,125.0,5.0,-90.0,1,0.9599992320006143,sell,112085.0,111935.0,0.0
91105,2022-12-01 11:26:00,112140.0,112235.0,112135.0,112190.0,44967,112081.0,112056.19047619047,112188.11244014709,112061.5,111934.88755985291,36.86781910007994,26.34347170734571,10.524347392734231,59.88408653497539,281.3609781046398,12.1804890523199,-269.1804890523199,24.80952380952658,24.80952380952658,-133.80952380952658,-109.0,-10.115913465024612,29.88408653497539,50.0,100.0,33893.0,38120.0,31627.1,67.0,50.0,1,0.8,1.0,0.7,5.0,55.0,95.0,45.0,10.0,1,0.5263152354576469,sell,112240.0,112090.0,0.0
91129,2022-12-01 11:50:00,112240.0,112310.0,112215.0,112295.0,52576,112162.0,112050.47619047618,112261.79235923849,112042.25,111822.70764076151,41.1649061528733,11.663207798353259,29.50169835452004,64.26133043111662,487.8719094188418,-8.814045290579088,-496.6859547094209,111.52380952381645,111.52380952381645,-244.52380952381645,-133.0,-5.738669568883381,34.26133043111662,55.0,95.0,43839.8,48187.0,38009.5,63.0,55.0,1,0.6,0.6666666666666666,0.6,25.0,80.0,70.0,15.0,70.0,1,0.7857131632669095,sell,112345.0,112195.0,0.0
91149,2022-12-01 12:10:00,112280.0,112280.0,112120.0,112145.0,49997,112260.0,112285.47619047618,112410.87136290674,112285.0,112159.12863709326,24.683470798816415,41.545332574932786,-16.86186177611637,45.0618635816488,279.714139792748,279.857069896374,0.1429301036259858,-25.476190476183547,25.476190476183547,140.47619047618355,115.0,-24.9381364183512,15.061863581648801,135.0,160.0,33709.2,39235.666666666664,35092.8,74.0,-135.0,0,0.6,0.3333333333333333,0.4,160.0,25.0,0.0,135.0,-130.0,-1,0.8437494726565796,call,112095.0,112245.0,0.0
